"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DCP3BHIS","journalArticle","2025","Gerke, Sara; Simon, David A.","New case law and liability risks for manufacturers of medical AI","Science","","","10.1126/science.adu4932","","Medical devices increasingly incorporate artificial intelligence and machine learning (AI/ML-enabled medical devices). Manufacturers of such devices must consider various factors that can shape the trajectory of research and technology development and deployment, including liability risks. Although there is currently no direct case law on liability when using medical AI (1), a recent products liability suit in Louisiana—Dickson v. Dexcom Inc., 2024, 2:24-CV-00121—is particularly relevant for AI/ML manufacturers. Although Dickson does not involve an AI/ML-enabled medical device, many tools similar to those in the case are currently being developed by using AI/ML. This decision thus addresses an important question relevant to AI/ML-enabled device manufacturers: Can they block a broad spectrum of personal injury and products liability claims when the US Food and Drug Administration (FDA) authorizes their devices through the newer and increasingly popular “De Novo” pathway? We discuss this case below and analyze its potential implications for AI/ML-enabled device manufacturers. Although this article focuses on US law, it also contains valuable lessons for manufacturers outside the United States that may want to bring their AI/ML-enabled medical products to the US market. It also provides lessons for regulators to better understand liability risks for AI/ML manufacturers and reevaluate whether their current framework needs adjustment to promote AI/ML-enabled medical device innovation and adequate remedies for harmed patients.","2025","2026-02-06 15:33:35","2026-02-06 15:33:35","","1138-1140","","6752","388","","Science","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/VXGELWF9/Gerke and Simon - 2025 - New case law and liability risks for manufacturers of medical AI.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UX8XGD3R","journalArticle","2021","Kiseleva, Anastasiya; Quinn, Paul","Are you AI’S favourite? EU legal implications of biased AI systems in clinical genetics and genomics","European Pharmaceutical Law Review","","","10.21552/eplr/2021/4/4","","The article provides a legal overview of biased AI systems in clinical genetics and genomics. For the overview, two perspectives to look at bias are taken into consideration: societal and statistical. The paper explores how biases can be defined in these two perspectives and how generally they can be classified. Based on two perspectives, the paper explores three nega-tive consequences of biases in AI systems: discrimination and stigmatization (as the more societal concepts) and inaccuracy of AI’s decisions (more related to the statistical perception of bias). Each of these consequences is analyzed within the frameworks they correspond to. Recognizing inaccuracy as harm caused by biased AI systems is one of the most important contributions of the article. It is argued that once identified, bias in an AI system indicates possible inaccuracy in its outcomes. The article demonstrates it through the analysis of the medical devices framework: if it is applicable to AI applications used in genomics and ge-netics, how it defines bias, and what are the requirements to prevent them. The paper also looks at how this framework can work together with anti-discrimination and stigmatization rules, especially in the light of the upcoming general legal framework on AI. The authors conclude that all the frameworks shall be considered for fighting against bias in AI systems because they reflect different approaches to the nature of bias and thus provide a broader range of mechanisms to prevent or minimize them.","2021","2026-02-06 15:33:35","2026-02-06 15:33:35","","155-174","","4","5","","European Pharmaceutical Law Review","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/LDPVPR8B/Kiseleva and Quinn - 2021 - Are you AI’S favourite EU legal implications of biased AI systems in clinical genetics and genomics.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HL2HC5QC","journalArticle","2024","Bücker, Michael; Hoti, Kreshnik; Rose, Olaf","Artificial intelligence to assist decision-making on pharmacotherapy: A feasibility study","Exploratory Research in Clinical and Social Pharmacy","","","10.1016/j.rcsop.2024.100491","","Background: Artificial intelligence (AI) has the capability to analyze vast amounts of data and has been applied in various healthcare sectors. However, its effectiveness in aiding pharmacotherapy decision-making remains uncertain due to the intricate, patient-specific, and dynamic nature of this field. Objective: This study sought to investigate the potential of AI in guiding pharmacotherapy decisions using clinical data such as diagnoses, laboratory results, and vital signs obtained from routine patient care. Methods: Data of a previous study on medication therapy optimization was updated and adapted for the purpose of this study. Analysis was conducted using R software along with the tidymodels extension packages. The dataset was split into 74% for training and 26% for testing. Decision trees were selected as the primary model due to their simplicity, transparency, and interpretability. To prevent overfitting, bootstrapping techniques were employed, and hyperparameters were fine-tuned. Performance metrics such as areas under the curve and accuracies were computed. Results: The study cohort comprised 101 elderly patients with multiple diagnoses and complex medication regimens. The AI model demonstrated prediction accuracies ranging from 38% to 100% for various cardiovascular drug classes. Laboratory data and vital signs could not be interpreted, as the effect and dependence were unclear for the model. The study revealed that the issue of AI lag time in responding to sudden changes could be addressed by manually adjusting decision trees, a task not feasible with neural networks. Conclusion: In conclusion, the AI model exhibited promise in recommending appropriate medications for individual patients. While the study identified several obstacles during model development, most were successfully resolved. Future AI studies need to include the drug effect, not only the drug, if laboratory data is part of the decision. This could assist with interpreting their potential relationship. Human oversight and intervention remain essential for an AI-driven pharmacotherapy decision support system to ensure safe and effective patient care.","2024","2026-02-06 15:33:35","2026-02-06 15:33:35","","","","","15","","Exploratory Research in Clinical and Social Pharmacy","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/MNFIE4IK/Bücker et al. - 2024 - Artificial intelligence to assist decision-making on pharmacotherapy A feasibility study.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ADV4KKT","journalArticle","2018","Komorowski, Matthieu; Celi, Leo A.; Badawi, Omar; Gordon, Anthony C.; Faisal, A. Aldo","The Artificial Intelligence Clinician learns optimal treatment strategies for sepsis in intensive care","Nature Medicine","","","10.1038/s41591-018-0213-5","","Sepsis is the third leading cause of death worldwide and the main cause of mortality in hospitals ¡sup¿1–3¡/sup¿ , but the best treatment strategy remains uncertain. In particular, evidence suggests that current practices in the administration of intravenous fluids and vasopressors are suboptimal and likely induce harm in a proportion of patients ¡sup¿1,4–6¡/sup¿ . To tackle this sequential decision-making problem, we developed a reinforcement learning agent, the Artificial Intelligence (AI) Clinician, which extracted implicit knowledge from an amount of patient data that exceeds by many-fold the life-time experience of human clinicians and learned optimal treatment by analyzing a myriad of (mostly suboptimal) treatment decisions. We demonstrate that the value of the AI Clinician’s selected treatment is on average reliably higher than human clinicians. In a large validation cohort independent of the training data, mortality was lowest in patients for whom clinicians’ actual doses matched the AI decisions. Our model provides individualized and clinically interpretable treatment decisions for sepsis that could improve patient outcomes.","2018","2026-02-06 15:33:35","2026-02-06 15:33:35","","1716-1720","","11","24","","Nature Medicine","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/WHESLF36/Komorowski et al. - 2018 - The Artificial Intelligence Clinician learns optimal treatment strategies for sepsis in intensive ca.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UM8DWI7X","journalArticle","2023","Cutforth, Murray; Watson, Hannah; Brown, Cameron; Wang, Chaoyang; Thomson, Stuart; Fell, Dickon; Dilys, Vismantas; Scrimgeour, Morag; Schrempf, Patrick; Lesh, James; Muir, Keith; Weir, Alexander; O’Neil, Alison Q.","Acute stroke CDS: automatic retrieval of thrombolysis contraindications from unstructured clinical letters","Frontiers in Digital Health","","","10.3389/fdgth.2023.1186516","","Introduction: Thrombolysis treatment for acute ischaemic stroke can lead to better outcomes if administered early enough. However, contraindications exist which put the patient at greater risk of a bleed (e.g. recent major surgery, anticoagulant medication). Therefore, clinicians must check a patient's past medical history before proceeding with treatment. In this work we present a machine learning approach for accurate automatic detection of this information in unstructured text documents such as discharge letters or referral letters, to support the clinician in making a decision about whether to administer thrombolysis. Methods: We consulted local and national guidelines for thrombolysis eligibility, identifying 86 entities which are relevant to the thrombolysis decision. A total of 8,067 documents from 2,912 patients were manually annotated with these entities by medical students and clinicians. Using this data, we trained and validated several transformer-based named entity recognition (NER) models, focusing on transformer models which have been pre-trained on a biomedical corpus as these have shown most promise in the biomedical NER literature. Results: Our best model was a PubMedBERT-based approach, which obtained a lenient micro/macro F1 score of 0.829/0.723. Ensembling 5 variants of this model gave a significant boost to precision, obtaining micro/macro F1 of 0.846/0.734 which approaches the human annotator performance of 0.847/0.839. We further propose numeric definitions for the concepts of name regularity (similarity of all spans which refer to an entity) and context regularity (similarity of all context surrounding mentions of an entity), using these to analyse the types of errors made by the system and finding that the name regularity of an entity is a stronger predictor of model performance than raw training set frequency. Discussion: Overall, this work shows the potential of machine learning to provide clinical decision support (CDS) for the time-critical decision of thrombolysis administration in ischaemic stroke by quickly surfacing relevant information, leading to prompt treatment and hence to better patient outcomes.","2023","2026-02-06 15:33:35","2026-02-06 15:33:35","","","","","5","","Frontiers in Digital Health","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/VV9BPHZ7/Cutforth et al. - 2023 - Acute stroke CDS automatic retrieval of thrombolysis contraindications from unstructured clinical l.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I4KRYYFB","journalArticle","2022","Allen, Michael; James, Charlotte; Frost, Julia; Liabo, Kristin; Pearn, Kerry; Monks, Thomas; Everson, Richard; Stein, Ken; James, Martin","Use of clinical pathway simulation and machine learning to identify key levers for maximizing the benefit of intravenous thrombolysis in acute stroke","Stroke","","","10.1161/STROKEAHA.121.038454","","Background: Expert opinion is that about 20% of emergency stroke patients should receive thrombolysis. Currently, 11% to 12% of patients in England and Wales receive thrombolysis, ranging from 2% to 24% between hospitals. The aim of this study was to assess how much variation is due to differences in local patient populations, and how much is due to differences in clinical decision-making and stroke pathway performance, while estimating a realistic target thrombolysis use. Methods: Anonymised data for 246 676 emergency stroke admissions to 132 acute hospitals in England and Wales between 2016 and 2018 was obtained from the Sentinel Stroke National Audit Programme data. We used machine learning to learn decisions on who to give thrombolysis to at each hospital. We used clinical pathway simulation to model effects of changing pathway performance. Qualitative research was used to assess clinician attitudes to these methods. Three changes were modeled: (1) arrival-to-treatment in 30 minutes, (2) proportion of patients with determined stroke onset times set to at least the national upper quartile, (3) thrombolysis decisions made based on majority vote of a benchmark set of hospitals. Results: Of the modeled changes, any single change was predicted to increase national thrombolysis use from 11.6% to between 12.3% to 14.5% (clinical decision-making having the most effect). Combined, these changes would be expected to increase thrombolysis to 18.3%, but there would still be significant variation between hospitals depending on local patient population. Clinicians engaged well with the modeling, but those from hospitals with lower thrombolysis use were most cautious about the methods. Conclusions: Machine learning and clinical pathway simulation may be applied at scale to national stroke audit data, allowing extended use and analysis of audit data. Stroke thrombolysis rates of at least 18% look achievable in England and Wales, but each hospital should have its own target.","2022","2026-02-06 15:33:35","2026-02-06 15:33:35","","2758-2767","","9","53","","Stroke","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/TL8P25X3/Allen et al. - 2022 - Use of clinical pathway simulation and machine learning to identify key levers for maximizing the be.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94FME97H","journalArticle","2024","Kieu, Anh Mai; Dang, Ha Nguyet; Tran, Khanh Thi Cat; Nguyen, Tuyen Thi Thanh; Nguyen, Chien Huu; Nguyen, Thanh Chi; Pham, Huong Thu; Le, Jennifer; Nguyen, Hai Thanh","Development and validation of machine learning-based predictive clinical decision support system for olanzapine in patients with schizophrenia","Pharmaceutical Sciences Asia","","","10.29090/psa.2024.04.24.AP0713","","Olanzapine is an atypical antipsychotic used to treat schizophrenia but can cause metabolic syndrome leading to severe cardiovascular events. This study aimed to develop a predictive decision tree model for clinical responses and adverse events of olanzapine, and integrate this model into the clinical decision support system (CDSS). The study consisted of three phases: (1) prospectively analyzed clinical responses and safety for hospitalized schizophrenic patients receiving olanzapine at Vietnamese National Psychiatric Hospital No.1; (2) determined the statistically significant predictors and developed predictive algorithms in machine learning (Decision Tree) to build the CDSS that incorporated warnings and predictive models for effectiveness and metabolic syndrome; and (3) conducted a longitudinal study on interventions after CDSS integration. Of 232 patients evaluated in phase 1, 76% responded positively to olanzapine, and 31% developed metabolic syndrome. 24 predictive variables were analyzed for effectiveness and 10 others were analyzed for metabolic syndrome. In phase 2, the decision tree model using Bayesian Model Averaging identified important predictive factors for effectiveness, retaining three important nodes: early response, response history, and olanzapine dose, with performance metrics of accuracy 0.89, precision 0.92, recall 0.94 and F1-score 0.93. Besides, another model using univariate regression identified important predictive factors for metabolic syndrome, retaining three important nodes: baseline waist ¡ 89 cm, baseline triglyceride ¡ 3.1 mmol/L, and age ¡ 36 years with performance metrics of accuracy 0.88, precision 0.90, recall 0.69, and F1-score 0.78. Phase 3 evaluated 70 patients using CDSS, with 87% receiving “positively-responded” predictions, and 30% receiving metabolic syndrome predictions in the first week. 22 clinical pharmacist interventions led to doctors changing ""clinical decisions"", while 389 interventions resulted in the “monitoring plan” of doctors. Incorporating machine learning models into CDSS is valuable in helping physicians identify and make interventions to ensure effective and safe use of olanzapine in schizophrenic patients.","2024","2026-02-06 15:33:35","2026-02-06 15:33:35","","314-325","","4","51","","Pharmaceutical Sciences Asia","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/V2AFFD66/Kieu et al. - 2024 - Development and validation of machine learning-based predictive clinical decision support system for.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QB79ZRJ5","journalArticle","2023","Khalid, Muhammad Uzair; Laplante, Simon; Masino, Caterina; Alseidi, Adnan; Jayaraman, Shiva; Zhang, Haochi; Mashouri, Pouria; Protserov, Sergey; Hunter, Jaryd; Brudno, Michael; Madani, Amin","Use of artificial intelligence for decision-support to avoid high-risk behaviors during laparoscopic cholecystectomy","Surgical Endoscopy","","","10.1007/s00464-023-10403-4","","Introduction: Bile duct injuries (BDIs) are a significant source of morbidity among patients undergoing laparoscopic cholecystectomy (LC). GoNoGoNet is an artificial intelligence (AI) algorithm that has been developed and validated to identify safe (“Go”) and dangerous (“No-Go”) zones of dissection during LC, with the potential to prevent BDIs through real-time intraoperative decision-support. This study evaluates GoNoGoNet's ability to predict Go/No-Go zones during LCs with BDIs. Methods and procedures: Eleven LC videos with BDI (BDI group) were annotated by GoNoGoNet. All tool-tissue interactions, including the one that caused the BDI, were characterized in relation to the algorithm’s predicted location of Go/No-Go zones. These were compared to another 11 LC videos with cholecystitis (control group) deemed to represent “safe cholecystectomy” by experts. The probability threshold of GoNoGoNet annotations were then modulated to determine its relationship to Go/No-Go predictions. Data is shown as % difference [99% confidence interval]. Results: Compared to control, the BDI group showed significantly greater proportion of sharp dissection (+ 23.5% [20.0–27.0]), blunt dissection (+ 32.1% [27.2–37.0]), and total interactions (+ 33.6% [31.0–36.2]) outside of the Go zone. Among injury-causing interactions, 4 (36%) were in the No-Go zone, 2 (18%) were in the Go zone, and 5 (45%) were outside both zones, after maximizing the probability threshold of the Go algorithm. Conclusion: AI has potential to detect unsafe dissection and prevent BDIs through real-time intraoperative decision-support. More work is needed to determine how to optimize integration of this technology into the operating room workflow and adoption by end-users.","2023","2026-02-06 15:33:35","2026-02-06 15:33:35","","9467-9475","","12","37","","Surgical Endoscopy","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/8WAKZN8Q/Khalid et al. - 2023 - Use of artificial intelligence for decision-support to avoid high-risk behaviors during laparoscopic.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QGNPT34C","journalArticle","2020","Nimri, Revital; Battelino, Tadej; Laffel, Lori M.; Slover, Robert H.; Schatz, Desmond; Weinzimer, Stuart A.; Dovc, Klemen; Danne, Thomas; Phillip, Moshe; Shalitin, Shlomit; Bello, Rachel; Nevo-Shenker, Michal; Fisch-Shvalb, Naama; Shiovitch-Mantzuri, Galit; Choresh, Orit; Drutz, Irit; Nava, Yehiel; Hemo, Alona; Hermon, Orna; Nave, Rachel; Bratina, Natasa; Smigoe-Schweiger, Darja; Mali, Brigita; Gianini, Ana; Sever, Urska; Berkopec, Barbara Murn; Katz, Michelle; Isganaitis, Elvira; Mehta, Sanjeev; Quinn, Heidi; Naik, Nisha; Guo, Zijing; Volkening, Lisa; Forlenza, Gregory; Wadwa, R. Paul; Alonso, G. Todd; Messer, Laurel; Towers, Lindsey; Thivener, Katie; Berget, Cari; Lange, Samantha; Jost, Emily; Rossick-Solis, Maria; Haller, Michael; Hiers, Paul; Jacobsen, Laura; Smith, Madison; O’Neill, Anastasia; Hosford, Jennifer; Perry, Alexis; Cengiz, Eda; Sherr, Jennifer; Gibbons, Kathryn; Carria, Lori; Zgorski, Melinda; Biester, Torben; Kordonouri, Olga; von dem Berge, Thekla; Biester, Sarah; Remus, Kerstin","Insulin dose optimization using an automated artificial intelligence-based decision support system in youths with type 1 diabetes","Nature Medicine","","","10.1038/s41591-020-1045-7","","Despite the increasing adoption of insulin pumps and continuous glucose monitoring devices, most people with type 1 diabetes do not achieve their glycemic goals¡sup¿1¡/sup¿. This could be related to a lack of expertise or inadequate time for clinicians to analyze complex sensor-augmented pump data. We tested whether frequent insulin dose adjustments guided by an automated artificial intelligence-based decision support system (AI-DSS) is as effective and safe as those guided by physicians in controlling glucose levels. ADVICE4U was a six-month, multicenter, multinational, parallel, randomized controlled, non-inferiority trial in 108 participants with type 1 diabetes, aged 10–21 years and using insulin pump therapy (ClinicalTrials.gov no. NCT03003806). Participants were randomized 1:1 to receive remote insulin dose adjustment every three weeks guided by either an AI-DSS, (AI-DSS arm, n = 54) or by physicians (physician arm, n = 54). The results for the primary efficacy measure—the percentage of time spent within the target glucose range (70–180 mg dl¡sup¿−1¡/sup¿ (3.9–10.0 mmol l¡sup¿−1¡/sup¿))—in the AI-DSS arm were statistically non-inferior to those in the physician arm (50.2 ± 11.1% versus 51.6 ± 11.3%, respectively, P ¡ 1 × 10¡sup¿−7¡/sup¿). The percentage of readings below 54 mg dl¡sup¿−1¡/sup¿ (¡3.0 mmol l¡sup¿−1¡/sup¿) within the AI-DSS arm was statistically non-inferior to that in the physician arm (1.3 ± 1.4% versus 1.0 ± 0.9%, respectively, P ¡ 0.0001). Three severe adverse events related to diabetes (two severe hypoglycemia, one diabetic ketoacidosis) were reported in the physician arm and none in the AI-DSS arm. In conclusion, use of an automated decision support tool for optimizing insulin pump settings was non-inferior to intensive insulin titration provided by physicians from specialized academic diabetes centers.","2020","2026-02-06 15:33:35","2026-02-06 15:33:35","","1380-1384","","9","26","","Nature Medicine","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/KUU6Q3PG/Nimri et al. - 2020 - Insulin dose optimization using an automated artificial intelligence-based decision support system i.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y62U9IVF","journalArticle","2020","Habli, Ibrahim; Lawton, Tom; Porter, Zoe","Artificial intelligence in health care: Accountability and safety","Bulletin of the World Health Organization","","","10.2471/BLT.19.237487","","The prospect of patient harm caused by the decisions made by an artificial intelligence-based clinical tool is something to which current practices of accountability and safety worldwide have not yet adjusted. We focus on two aspects of clinical artificial intelligence used for decision-making: moral accountability for harm to patients; and safety assurance to protect patients against such harm. Artificial intelligence-based tools are challenging the standard clinical practices of assigning blame and assuring safety. Human clinicians and safety engineers have weaker control over the decisions reached by artificial intelligence systems and less knowledge and understanding of precisely how the artificial intelligence systems reach their decisions. We illustrate this analysis by applying it to an example of an artificial intelligence-based system developed for use in the treatment of sepsis. The paper ends with practical suggestions for ways forward to mitigate these concerns. We argue for a need to include artificial intelligence developers and systems safety engineers in our assessments of moral accountability for patient harm. Meanwhile, none of the actors in the model robustly fulfil the traditional conditions of moral accountability for the decisions of an artificial intelligence system. We should therefore update our conceptions of moral accountability in this context. We also need to move from a static to a dynamic model of assurance, accepting that considerations of safety are not fully resolvable during the design of the artificial intelligence system before the system has been deployed.","2020","2026-02-06 15:33:35","2026-02-06 15:33:35","","251-256","","4","98","","Bulletin of the World Health Organization","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/ATXWK8LB/Habli et al. - 2020 - Artificial intelligence in health care Accountability and safety.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UE4Z44SH","journalArticle","2024","Yau, Jonathan Yi Shin; Saadat, Soheil; Hsu, Edmund; Murphy, Linda Suk Ling; Roh, Jennifer S.; Suchard, Jeffrey; Tapia, Antonio; Wiechmann, Warren; Langdorf, Mark I.","Accuracy of prospective assessments of 4 large language model chatbot responses to patient questions about emergency care: Experimental comparative study","Journal of Medical Internet Research","","","10.2196/60291","","Background: Recent surveys indicate that 48% of consumers actively use generative artificial intelligence (AI) for health-related inquiries. Despite widespread adoption and the potential to improve health care access, scant research examines the performance of AI chatbot responses regarding emergency care advice. Objective: We assessed the quality of AI chatbot responses to common emergency care questions. We sought to determine qualitative differences in responses from 4 free-access AI chatbots, for 10 different serious and benign emergency conditions. Methods: We created 10 emergency care questions that we fed into the free-access versions of ChatGPT 3.5 (OpenAI), Google Bard, Bing AI Chat (Microsoft), and Claude AI (Anthropic) on November 26, 2023. Each response was graded by 5 board-certified emergency medicine (EM) faculty for 8 domains of percentage accuracy, presence of dangerous information, factual accuracy, clarity, completeness, understandability, source reliability, and source relevancy. We determined the correct, complete response to the 10 questions from reputable and scholarly emergency medical references. These were compiled by an EM resident physician. For the readability of the chatbot responses, we used the Flesch-Kincaid Grade Level of each response from readability statistics embedded in Microsoft Word. Differences between chatbots were determined by the chi-square test. Results: Each of the 4 chatbots’ responses to the 10 clinical questions were scored across 8 domains by 5 EM faculty, for 400 assessments for each chatbot. Together, the 4 chatbots had the best performance in clarity and understandability (both 85%), intermediate performance in accuracy and completeness (both 50%), and poor performance (10%) for source relevance and reliability (mostly unreported). Chatbots contained dangerous information in 5% to 35% of responses, with no statistical difference between chatbots on this metric (P=.24). ChatGPT, Google Bard, and Claud AI had similar performances across 6 out of 8 domains. Only Bing AI performed better with more identified or relevant sources (40%; the others had 0%-10%). Flesch-Kincaid Reading level was 7.7-8.9 grade for all chatbots, except ChatGPT at 10.8, which were all too advanced for average emergency patients. Responses included both dangerous (eg, starting cardiopulmonary resuscitation with no pulse check) and generally inappropriate advice (eg, loosening the collar to improve breathing without evidence of airway compromise). Conclusions: AI chatbots, though ubiquitous, have significant deficiencies in EM patient advice, despite relatively consistent performance. Information for when to seek urgent or emergent care is frequently incomplete and inaccurate, and patients may be unaware of misinformation. Sources are not generally provided. Patients who use AI to guide health care decisions assume potential risks. AI chatbots for health should be subject to further research, refinement, and regulation. We strongly recommend proper medical consultation to prevent potential adverse outcomes.","2024","2026-02-06 15:33:35","2026-02-06 15:33:35","","","","","26","","Journal of Medical Internet Research","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/XPGQCS3I/Yau et al. - 2024 - Accuracy of prospective assessments of 4 large language model chatbot responses to patient questions.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4T5X46RF","journalArticle","2025","Vieira, Cleverson; Rocha, Leonardo; Guimarães, Marcelo; Dias, Diego","Exploring transparency: A comparative analysis of explainable artificial intelligence techniques in retinography images to support the diagnosis of glaucoma","Computers in Biology and Medicine","","","10.1016/j.compbiomed.2024.109556","","Machine learning models are widely applied across diverse fields, including nearly all segments of human activity. In healthcare, artificial intelligence techniques have revolutionized disease diagnosis, particularly in image classification. Although these models have achieved significant results, their lack of explainability has limited widespread adoption in clinical practice. In medical environments, understanding AI model decisions is essential not only for healthcare professionals’ trust but also for regulatory compliance, patient safety, and accountability in case of failures. Glaucoma, a neurodegenerative eye disease, can lead to irreversible blindness, making early detection crucial for preventing vision loss. Automated glaucoma detection has been a focus of intensive research in computer vision, with numerous studies proposing the use of convolutional neural networks (CNNs) to analyze retinal fundus images and diagnose the disease automatically. However, these models often lack the necessary explainability, which is essential for ophthalmologists to understand and justify their decisions to patients. This paper explores and applies explainable artificial intelligence (XAI) techniques to different CNN architectures for glaucoma classification, comparing which explanation technique offers the best interpretive resources for clinical diagnosis. We propose a new approach, SCIM (SHAP-CAM Interpretable Mapping), which has shown promising results. The experiments were conducted with an ophthalmology specialist who highlighted that CAM-based interpretability, applied to the VGG16 and VGG19 architectures, stands out as the most effective resource for promoting interpretability and supporting diagnosis.","2025","2026-02-06 15:33:35","2026-02-06 15:33:35","","","","","185","","Computers in Biology and Medicine","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/KA7IKUM3/Vieira et al. - 2025 - Exploring transparency A comparative analysis of explainable artificial intelligence techniques in.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MJVLQID9","journalArticle","2025","Shhadeh, Amjad; Daoud, Shadi; Redenski, Idan; Oren, Daniel; Zoabi, Adeeb; Kablan, Fares; Srouji, Samer","The contribution of real-time artificial intelligence segmentation in maxillofacial trauma emergencies","Diagnostics","","","10.3390/diagnostics15080984","","Background/Objectives: Maxillofacial trauma poses significant challenges in emergency medicine, requiring rapid interventions to minimize morbidity and mortality. Traditional segmentation methods are time-consuming and error-prone, particularly in high-pressure settings. Real-time artificial intelligence (AI) segmentation offers a transformative solution to streamline workflows and enhance clinical decision-making. This study evaluated the potential of real-time AI segmentation to improve diagnostic efficiency and support decision-making in maxillofacial trauma emergencies. Methods: This study evaluated 53 trauma patients with moderate to severe maxillofacial injuries treated over 16 months at Galilee Medical Center. AI-assisted segmentation using Materialise Mimics Viewer and Romexis Smart Tool was compared to semi-automated methods in terms of time and accuracy. The clinical impact of AI on diagnosis and treatment planning was also assessed. Results: AI segmentation was significantly faster than semi-automated methods (9.87 vs. 63.38 min) with comparable accuracy (DSC: 0.92–0.93 for AI; 0.95 for semi-automated). AI tools provided rapid 3D visualization of key structures, enabling faster decisions for airway management, fracture assessment, and foreign body localization. Specific trauma cases illustrate the potential of real-time AI segmentation to enhance the efficiency of diagnosis, treatment planning, and overall management of maxillofacial emergencies. The highest clinical benefit was observed in complex cases, such as orbital injuries or combined mandible and midface fractures. Conclusions: Real-time AI segmentation has the potential to enhance efficiency and clinical utility in managing maxillofacial trauma by providing precise, actionable data in time-sensitive scenarios. However, the expertise of oral and maxillofacial surgeons remains critical, with AI serving as a complementary tool to aid, rather than replace, clinical decision-making.","2025","2026-02-06 15:33:35","2026-02-06 15:33:35","","","","8","15","","Diagnostics","","","","","","","","","","","","","","","","","/Users/clover/Zotero/storage/C6YD93BE/Shhadeh et al. - 2025 - The contribution of real-time artificial intelligence segmentation in maxillofacial trauma emergenci.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
